Id,Label,timeset,0,1,componentnumber,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
schema-migration,schema-migration,,4,200,0,5,6,0.342276,0.348729,10.235431
grammar-kit,grammar-kit,,3,200,0,1,5,0.366082,0.379343,0
apiman,apiman,,3,200,0,3,6,0.364123,0.377551,3.581498
toeplitz,toeplitz,,0,200,0,2,5,0.36986,0.383994,0
blackboard,blackboard,,4,200,0,7,6,0.411121,0.429894,0
boost-format,boost-format,,9,200,0,4,6,0.348371,0.357015,0
project-layout,project-layout,,3,200,0,3,5,0.396906,0.41454,0
ui4j,ui4j,,3,200,0,3,6,0.35911,0.371072,0
webwork,webwork,,3,200,0,5,6,0.399608,0.417959,0
ecpg,ecpg,,4,200,0,6,6,0.341753,0.347735,0
rails-event-store,rails-event-store,,12,200,0,4,6,0.334497,0.337618,0
fare,fare,,0,200,0,5,5,0.38776,0.404831,0
django-organizations,django-organizations,,0,200,0,7,5,0.368756,0.382769,0
lxc-docker,lxc-docker,,6,200,0,3,6,0.346776,0.354675,0
build-environment,build-environment,,9,200,0,2,6,0.354019,0.364665,0
itmstransporter,itmstransporter,,13,200,0,8,6,0.342027,0.348516,0
android-gnss,android-gnss,,3,200,0,4,6,0.370502,0.385147,0
jms2,jms2,,3,200,0,2,6,0.359137,0.371179,0
fmp4,fmp4,,13,200,0,7,6,0.359027,0.371214,0
keychainitemwrapper,keychainitemwrapper,,13,200,0,5,6,0.344158,0.351317,0
django-custom-field,django-custom-field,,0,200,0,10,5,0.370327,0.384633,0
boost-xpressive,boost-xpressive,,9,200,0,12,6,0.347032,0.355098,0
angular-seo,angular-seo,,1,200,0,18,6,0.371911,0.387313,0.108824
rxpermissions,rxpermissions,,3,200,0,5,6,0.370502,0.385147,0
jul-to-slf4j,jul-to-slf4j,,3,200,0,4,6,0.359165,0.371214,0
mongodb-roles,mongodb-roles,,1,200,0,6,6,0.349149,0.358083,0
sap-xi,sap-xi,,5,200,0,2,6,0.359165,0.371214,4694
prophecy,prophecy,,4,200,0,12,6,0.344309,0.351512,0
post-quantum-cryptography,post-quantum-cryptography,,6,200,0,7,6,0.37256,0.387721,0
concurrent-ruby,concurrent-ruby,,12,200,0,5,6,0.335717,0.339428,0
attachevent,attachevent,,1,200,0,3,6,0.362408,0.375438,0
kendo-splitter,kendo-splitter,,1,200,0,3,6,0.3637,0.377299,0
sparkapi,sparkapi,,2,200,0,1,6,0.35911,0.371072,0
ioremap,ioremap,,9,200,0,2,6,0.343327,0.349954,0
fhs,fhs,,9,200,0,4,5,0.372087,0.386798,11.97092
subst,subst,,0,200,0,1,6,0.334831,0.337845,0
pyobjc,pyobjc,,13,200,0,21,5,0.37518,0.390579,1.544802
mellanox,mellanox,,9,200,0,1,6,0.337381,0.34186,0
unimrcp,unimrcp,,13,200,0,1,6,0.337381,0.34186,0
apple-touch-icon,apple-touch-icon,,1,200,0,5,6,0.35261,0.362918,0
common-data-service,common-data-service,,8,200,0,8,6,0.380347,0.397362,327.489293
slate,slate,,1,200,0,15,5,0.411445,0.429638,153.306401
learning-locker,learning-locker,,8,200,0,8,6,0.354929,0.365911,16.818622
identity-operator,identity-operator,,0,200,0,3,5,0.375841,0.391147,0
amazon-kinesis-agent,amazon-kinesis-agent,,6,200,0,11,6,0.377533,0.393472,90.352047
window-load,window-load,,1,200,0,5,6,0.373598,0.389301,0
nomachine,nomachine,,13,200,0,1,7,0.273172,0.279202,0
ettercap,ettercap,,6,200,0,2,6,0.347855,0.35606,0
device-compatibility,device-compatibility,,3,200,0,6,6,0.388049,0.40557,0
azure-service-runtime,azure-service-runtime,,8,200,0,3,6,0.357469,0.369283,0
uisearchdisplaycontroller,uisearchdisplaycontroller,,13,200,0,6,6,0.344183,0.351424,0
clusterize,clusterize,,1,200,0,10,6,0.397915,0.41645,0
yamlbeans,yamlbeans,,3,200,0,3,6,0.35911,0.371072,0
cvi,cvi,,9,200,0,4,6,0.347289,0.355541,96.70361
member-enumeration,member-enumeration,,8,200,0,4,6,0.345297,0.352953,0
alignas,alignas,,9,200,0,9,6,0.348371,0.357015,0
qtdbus,qtdbus,,9,200,0,5,5,0.37491,0.390046,36.618488
.nettiers,.nettiers,,8,200,0,6,6,0.354741,0.365857,0
ethereumclassic,ethereumclassic,,6,200,0,1,5,0.366082,0.379343,0
inherited-widget,inherited-widget,,13,200,0,47,6,0.350504,0.360426,35.11054
snapshot-isolation,snapshot-isolation,,4,200,0,11,6,0.382516,0.399524,0
javaquery,javaquery,,1,200,0,9,6,0.392394,0.41054,0
mpmediaplayercontroller,mpmediaplayercontroller,,13,200,0,15,6,0.378263,0.394466,0
chrome-remote-desktop,chrome-remote-desktop,,8,200,0,2,6,0.353513,0.36426,0
commission-junction,commission-junction,,4,200,0,5,6,0.353966,0.364611,0
xsd-1.0,xsd-1.0,,3,200,0,6,6,0.357878,0.370064,0.565811
aplpy,aplpy,,0,200,0,6,5,0.367716,0.381491,0
form-processing,form-processing,,1,200,0,5,5,0.384112,0.400742,0
oxid,oxid,,4,200,0,5,6,0.354153,0.364789,0
o365-flow,o365-flow,,8,200,0,5,5,0.37333,0.388271,0
osisoft,osisoft,,5,200,0,18,5,0.424887,0.442478,124.955778
runpy,runpy,,0,200,0,5,5,0.367659,0.381349,0
code-templates,code-templates,,3,200,0,5,6,0.369423,0.384029,0
acts-as-list,acts-as-list,,12,200,0,7,6,0.334497,0.337618,0
h.323,h.323,,13,200,0,1,6,0.3376,0.341949,0
ruby-debug-ide,ruby-debug-ide,,12,200,0,2,6,0.334688,0.337973,0
biological-neural-network,biological-neural-network,,0,200,0,1,6,0.35911,0.371072,0
user-access-manager,user-access-manager,,4,200,0,3,6,0.35922,0.371516,0
jocl,jocl,,3,200,0,4,6,0.35911,0.371072,0
service-name,service-name,,4,200,0,5,6,0.369772,0.384508,0
file-dependancy,file-dependancy,,3,200,0,2,6,0.3628,0.375903,0
logbook,logbook,,0,200,0,5,5,0.372383,0.387118,0
dsl-tools,dsl-tools,,8,200,0,1,6,0.326291,0.329329,0
ibexpert,ibexpert,,4,200,0,4,6,0.337115,0.341381,0
mali,mali,,3,200,0,10,6,0.368091,0.382059,0
setstring,setstring,,4,200,0,8,6,0.377018,0.393064,0
drake-r-package,drake-r-package,,0,200,0,24,6,0.33794,0.342744,0
tensorflow-model-analysis,tensorflow-model-analysis,,0,200,0,19,5,0.37521,0.39065,46.290309
web-manifest,web-manifest,,1,200,0,6,6,0.38408,0.40131,0
database-management,database-management,,4,200,0,27,5,0.435327,0.452162,0
special-variables,special-variables,,9,200,0,1,5,0.366082,0.379343,0
audiosession,audiosession,,13,200,0,4,6,0.355493,0.366674,0
vue-styleguidist,vue-styleguidist,,1,200,0,2,6,0.364264,0.377852,0
nssegmentedcontrol,nssegmentedcontrol,,13,200,0,4,6,0.339259,0.344377,0
editortemplates,editortemplates,,8,200,0,1,6,0.333712,0.336642,0
gkminmaxstrategist,gkminmaxstrategist,,13,200,0,3,6,0.344158,0.351317,0
installr,installr,,0,200,0,4,6,0.33794,0.342744,0
qjsengine,qjsengine,,9,200,0,12,6,0.374432,0.390188,0
zip.js,zip.js,,1,200,0,5,6,0.366711,0.380898,0
operadriver,operadriver,,3,200,0,3,5,0.38882,0.405861,0
toast-ui-editor,toast-ui-editor,,1,200,0,3,6,0.367055,0.381331,0
wxmpl,wxmpl,,0,200,0,4,5,0.366082,0.379343,0
google-auth-library-ruby,google-auth-library-ruby,,5,200,0,2,6,0.29719,0.303607,0
uiprogressbar,uiprogressbar,,13,200,0,12,5,0.377685,0.393383,0
controlcollection,controlcollection,,8,200,0,3,6,0.353486,0.364153,0
configsource,configsource,,8,200,0,1,6,0.335693,0.339485,0
hit-highlighting,hit-highlighting,,8,200,0,1,6,0.335861,0.339428,0
feature-tracking,feature-tracking,,0,200,0,4,5,0.37491,0.390046,0
errorformat,errorformat,,9,200,0,2,6,0.344334,0.351548,4694
multiple-variable-return,multiple-variable-return,,4,200,0,7,5,0.380501,0.396809,0.181855
demangler,demangler,,9,200,0,1,6,0.343931,0.350856,0
django-dev-server,django-dev-server,,0,200,0,4,6,0.339504,0.344608,0
masterslider,masterslider,,4,200,0,7,6,0.355844,0.367125,0
apple-photos,apple-photos,,13,200,0,2,5,0.373004,0.387827,0
manifoldjs,manifoldjs,,1,200,0,3,6,0.35552,0.36678,45.491791
open-session-in-view,open-session-in-view,,3,200,0,4,6,0.360627,0.373166,0
opal,opal,,12,200,0,8,6,0.366511,0.380834,0
zig,zig,,9,200,0,2,6,0.337381,0.34186,0
start-page,start-page,,1,200,0,4,6,0.376473,0.392595,0
ibm-cloud-platform,ibm-cloud-platform,,6,200,0,2,6,0.364151,0.377675,0
sql-azure-alerts,sql-azure-alerts,,8,200,0,11,6,0.337697,0.342304,1.166667
archiverjs,archiverjs,,1,200,0,12,6,0.376897,0.39301,0
mat-tab,mat-tab,,1,200,0,68,6,0.370824,0.386187,0
pytest-aiohttp,pytest-aiohttp,,0,200,0,7,5,0.367687,0.381455,0
radicale,radicale,,13,200,0,4,5,0.407375,0.425403,0
tiddlywiki,tiddlywiki,,1,200,0,9,6,0.364292,0.377916,0
redux-loop,redux-loop,,1,200,0,5,6,0.365854,0.379965,4.225521
dunn.test,dunn.test,,0,200,0,9,6,0.337964,0.342851,0
docker-layer,docker-layer,,6,200,0,4,6,0.341877,0.347842,0
pidgin,pidgin,,3,200,0,3,6,0.351396,0.361044,0
editmode,editmode,,13,200,0,1,6,0.341952,0.348356,0
handshaking,handshaking,,6,200,0,3,6,0.377412,0.393525,0
lightweight-stream-api,lightweight-stream-api,,3,200,0,7,6,0.370502,0.385147,0
openmx,openmx,,9,200,0,4,6,0.339946,0.345371,0
snowsql,snowsql,,4,200,0,10,6,0.348708,0.357618,0
python-bytearray,python-bytearray,,0,200,0,16,5,0.371352,0.385857,0
yapf,yapf,,0,200,0,5,5,0.367659,0.381349,0
android-capture,android-capture,,3,200,0,4,6,0.348993,0.357959,0
relational-pouch,relational-pouch,,1,200,0,2,6,0.345856,0.353571,0
reference-cycle,reference-cycle,,13,200,0,4,5,0.399711,0.417611,0
siege,siege,,6,200,0,2,5,0.36694,0.380444,0
ngx-share,ngx-share,,1,200,0,4,6,0.366168,0.38016,0
yandex-tank,yandex-tank,,3,200,0,1,6,0.341877,0.347842,0
jscep,jscep,,6,200,0,2,6,0.35911,0.371072,0
clickdimension,clickdimension,,8,200,0,2,6,0.364292,0.377852,0
recarray,recarray,,0,200,0,7,5,0.371352,0.385857,0
quirks-mode,quirks-mode,,1,200,0,4,6,0.345195,0.352748,0
zinnia,zinnia,,0,200,0,4,5,0.367342,0.380976,0
tracepoint,tracepoint,,9,200,0,7,6,0.343352,0.35006,0
tearing,tearing,,8,200,0,3,6,0.354741,0.365857,0
createremotethread,createremotethread,,9,200,0,7,5,0.394836,0.412393,0
kata-containers,kata-containers,,6,200,0,5,6,0.341977,0.348126,34.565095
gvisor,gvisor,,6,200,0,5,6,0.347161,0.35558,133.093458
window.closed,window.closed,,1,200,0,5,6,0.363474,0.376823,0
libtool-xcode,libtool-xcode,,9,200,0,2,6,0.344158,0.351317,0
wcf-callbacks,wcf-callbacks,,8,200,0,5,6,0.354741,0.365857,0
masonite,masonite,,0,200,0,15,5,0.367716,0.381491,0
synset,synset,,0,200,0,9,5,0.386134,0.403056,76.916139
layouttransform,layouttransform,,8,200,0,4,6,0.353513,0.36426,0
dmx-ssas,dmx-ssas,,4,200,0,5,6,0.3397,0.345091,0
adp,adp,,5,200,0,5,6,0.360461,0.373383,0
cmattitude,cmattitude,,13,200,0,5,6,0.357279,0.368889,0
heroku-redis,heroku-redis,,1,200,0,1,6,0.338647,0.343206,0
samsung-dex,samsung-dex,,3,200,0,3,6,0.351975,0.362006,0
srilm,srilm,,0,200,0,2,6,0.332201,0.334707,1.899888
this-pointer,this-pointer,,9,200,0,24,6,0.381366,0.3983,0
mongojack,mongojack,,1,200,0,7,6,0.362941,0.376024,0
sql-server-data-project,sql-server-data-project,,4,200,0,1,6,0.335861,0.339428,0
ehostunreach,ehostunreach,,3,200,0,1,6,0.348993,0.357959,0
invocationhandler,invocationhandler,,3,200,0,4,6,0.35911,0.371072,0
javascript-oscillator,javascript-oscillator,,1,200,0,5,6,0.391185,0.409038,0
iso-8859-15,iso-8859-15,,0,200,0,6,5,0.408545,0.42661,0
client-templates,client-templates,,1,200,0,2,6,0.35878,0.371093,0
asianfonts,asianfonts,,5,200,0,4,6,0.36146,0.374214,0.16595
visual-effects,visual-effects,,13,200,0,3,6,0.344183,0.351424,0
ragdoll,ragdoll,,8,200,0,1,6,0.353486,0.364153,0
gdm,gdm,,9,200,0,4,6,0.339381,0.344611,2.235604
e-ink,e-ink,,9,200,0,5,5,0.386993,0.403884,0
hammerdb,hammerdb,,4,200,0,2,6,0.341803,0.34793,0
pushpad,pushpad,,13,200,0,2,6,0.36449,0.378083,0
qq,qq,,0,200,0,7,5,0.40544,0.423557,0
blkid,blkid,,9,200,0,5,6,0.354661,0.365339,0
samesite,samesite,,4,200,0,17,5,0.435852,0.452446,29.984568
loop-counter,loop-counter,,3,200,0,2,5,0.369656,0.383745,0
dynamic-code,dynamic-code,,8,200,0,5,5,0.386165,0.403021,0
protector,protector,,8,200,0,2,6,0.370239,0.385201,0
sonnet,sonnet,,0,200,0,8,5,0.366854,0.38039,0
signer,signer,,3,200,0,4,6,0.37515,0.390703,0
sourcekit,sourcekit,,13,200,0,3,6,0.351002,0.3606,0
gmailr,gmailr,,0,200,0,5,6,0.337964,0.342851,0
v8js,v8js,,4,200,0,22,6,0.386515,0.404175,0.333748
igmp,igmp,,9,200,0,2,5,0.370912,0.385183,0
drop-cap,drop-cap,,1,200,0,6,6,0.367572,0.382105,12.342058
winavr,winavr,,9,200,0,3,6,0.347263,0.355435,0
rxtest,rxtest,,13,200,0,10,6,0.344208,0.351459,0
c++builder-2010,c++builder-2010,,9,200,0,4,6,0.344006,0.351033,0
iasyncoperation,iasyncoperation,,8,200,0,3,6,0.364151,0.377675,0
sitescope,sitescope,,8,200,0,2,6,0.334831,0.337845,0
pytype,pytype,,0,200,0,6,5,0.367659,0.381349,0
antivirus-integration,antivirus-integration,,12,200,0,4,5,0.383328,0.399844,0
paytabs,paytabs,,12,200,0,4,6,0.374611,0.39049,0
android-tradefederation,android-tradefederation,,3,200,0,3,6,0.348993,0.357959,0
regioninfo,regioninfo,,8,200,0,12,6,0.359412,0.371874,0
android-slices,android-slices,,3,200,0,20,6,0.349045,0.358172,0.5
stripe-invoices,stripe-invoices,,4,200,0,7,6,0.365228,0.379219,53.211716
windows2012rc,windows2012rc,,0,200,0,2,6,0.340193,0.345655,0
commercial-application,commercial-application,,3,200,0,2,6,0.35911,0.371072,0
nsarchiving,nsarchiving,,13,200,0,4,6,0.344183,0.351424,0
multi-az,multi-az,,6,200,0,4,6,0.342776,0.349134,0
exploratory,exploratory,,0,200,0,4,5,0.36986,0.384136,0
pin-code,pin-code,,3,200,0,11,6,0.385215,0.402595,0.535891
iq,iq,,4,200,0,3,6,0.349123,0.358062,0
dynamic-assemblies,dynamic-assemblies,,8,200,0,6,6,0.354741,0.365857,0
protostuff,protostuff,,6,200,0,3,6,0.35911,0.371072,0
adomd,adomd,,4,200,0,3,5,0.367342,0.381029,48.372874
analysisservices,analysisservices,,4,200,0,16,6,0.365911,0.380323,175.026692
session-state-server,session-state-server,,8,200,0,3,6,0.345271,0.352701,17.265475
bonecp,bonecp,,3,200,0,4,6,0.366854,0.380994,0
newforms,newforms,,8,200,0,2,6,0.381956,0.398885,0
rxbluetooth,rxbluetooth,,3,200,0,7,6,0.357279,0.368889,0
emailrelay,emailrelay,,4,200,0,3,6,0.338525,0.343369,9.076834
string-externalization,string-externalization,,3,200,0,6,6,0.368988,0.383621,0
mail-mime,mail-mime,,4,200,0,4,6,0.34517,0.352719,0
rotator,rotator,,1,200,0,5,6,0.374312,0.390082,0
jsforce,jsforce,,14,200,0,18,6,0.379302,0.395957,0
at.js,at.js,,1,200,0,9,6,0.370531,0.385644,0
first-level-cache,first-level-cache,,3,200,0,3,6,0.35911,0.371072,0
appendtext,appendtext,,8,200,0,3,5,0.384805,0.401441,0
vmmap,vmmap,,9,200,0,2,6,0.344942,0.352332,0
sdo,sdo,,3,200,0,6,6,0.363982,0.377391,18.28993
hyde,hyde,,0,200,0,3,6,0.351554,0.361445,0
jsonassert,jsonassert,,3,200,0,15,6,0.366883,0.380941,0
custom-application,custom-application,,3,200,0,2,6,0.349019,0.358065,0
realm-database,realm-database,,13,200,0,28,6,0.427712,0.445761,0
react-native-charts-wrapper,react-native-charts-wrapper,,1,200,0,5,6,0.364405,0.37803,0
deviceeventemitter,deviceeventemitter,,1,200,0,10,6,0.403801,0.422474,160.42625
codeigniter-flashdata,codeigniter-flashdata,,4,200,0,5,6,0.344284,0.351406,0
flutter-channel,flutter-channel,,13,200,0,10,6,0.371793,0.386993,0
gradle-experimental,gradle-experimental,,3,200,0,3,6,0.348993,0.357959,0
service-bus-explorer,service-bus-explorer,,8,200,0,4,6,0.357469,0.369283,0
dynamic-attributes,dynamic-attributes,,4,200,0,4,6,0.350295,0.359741,6.474769
android-wear-notification,android-wear-notification,,3,200,0,7,6,0.348993,0.357959,0
scratchcard,scratchcard,,1,200,0,7,6,0.39174,0.409872,0
pypubsub,pypubsub,,0,200,0,4,5,0.367659,0.381349,0
custom-compare,custom-compare,,9,200,0,11,6,0.396504,0.414611,0
acc,acc,,13,200,0,2,6,0.352002,0.361434,0
bigfloat,bigfloat,,0,200,0,1,5,0.366082,0.379343,0
http-range,http-range,,1,200,0,4,6,0.37557,0.391413,0
swipecardview,swipecardview,,3,200,0,5,6,0.351107,0.360834,0
vim-quickfix,vim-quickfix,,9,200,0,1,7,0.256151,0.258975,0
angular2-materialize,angular2-materialize,,1,200,0,6,6,0.367055,0.381331,0
openal-soft,openal-soft,,9,200,0,3,6,0.360267,0.372599,0
firefox-sidebar,firefox-sidebar,,1,200,0,3,6,0.364264,0.377835,0
servicecontract,servicecontract,,8,200,0,4,6,0.353486,0.364153,0
hibernate-types,hibernate-types,,3,200,0,3,6,0.35911,0.371072,0
isomorphic-git,isomorphic-git,,1,200,0,7,6,0.369802,0.384579,0
jsweet,jsweet,,2,200,0,3,6,0.388562,0.406216,0
django-silk,django-silk,,0,200,0,7,5,0.37509,0.390241,0
multi-camera-api,multi-camera-api,,3,200,0,4,6,0.360295,0.372705,0
web-analytics-tools,web-analytics-tools,,5,200,0,1,6,0.33312,0.33612,0
sqlalchemy-continuum,sqlalchemy-continuum,,0,200,0,3,5,0.366082,0.379343,0
respond-with,respond-with,,12,200,0,3,6,0.334497,0.337618,0
pdal,pdal,,0,200,0,17,5,0.37488,0.390099,6.673533
aws-visual-studio-toolkit,aws-visual-studio-toolkit,,6,200,0,7,6,0.339602,0.344838,4.987634
dynamic-keyword,dynamic-keyword,,8,200,0,3,6,0.369133,0.383891,0
non-scrolling,non-scrolling,,1,200,0,3,5,0.390112,0.407334,0
apsw,apsw,,3,200,0,5,5,0.367716,0.381491,0
p3x-angular-compile,p3x-angular-compile,,1,200,0,5,6,0.34484,0.352439,0
sequence-analysis,sequence-analysis,,0,200,0,4,6,0.33794,0.342744,0
federated-table,federated-table,,4,200,0,3,6,0.340686,0.346241,0
zinc,zinc,,2,200,0,2,6,0.359137,0.371179,0
simplejdbccall,simplejdbccall,,3,200,0,15,6,0.368322,0.382893,0
sencha-test,sencha-test,,3,200,0,2,6,0.363193,0.376468,0
ddl-trigger,ddl-trigger,,4,200,0,2,6,0.338867,0.343759,0
appletviewer,appletviewer,,3,200,0,4,6,0.35911,0.371072,0
magic-function,magic-function,,9,200,0,4,5,0.377381,0.39301,0
gmlib,gmlib,,9,200,0,1,6,0.362408,0.375438,0
smartfoxserver,smartfoxserver,,8,200,0,4,6,0.409329,0.427923,0
activity-state,activity-state,,3,200,0,5,6,0.351107,0.360834,0
vue.draggable,vue.draggable,,1,200,0,20,6,0.368033,0.382691,4.311606
req,req,,1,200,0,11,5,0.407234,0.425474,22.311753
cpd,cpd,,3,200,0,2,6,0.35911,0.371072,0
proc-filesystem,proc-filesystem,,9,200,0,4,6,0.346776,0.354675,0
npm-login,npm-login,,1,200,0,3,6,0.346904,0.355012,0
django-dynamic-scraper,django-dynamic-scraper,,0,200,0,8,5,0.368756,0.382769,0
extract-error-message,extract-error-message,,3,200,0,5,5,0.379425,0.395442,8.010946
qcursor,qcursor,,0,200,0,4,5,0.37488,0.38994,0
spring-lemon,spring-lemon,,3,200,0,5,6,0.347443,0.355935,0
collaborative-editing,collaborative-editing,,1,200,0,6,6,0.369249,0.384075,0
siren,siren,,13,200,0,2,6,0.339332,0.344554,0
jwasm,jwasm,,1,200,0,6,6,0.38289,0.39989,0
ansi-nulls,ansi-nulls,,4,200,0,5,6,0.339676,0.344984,0
fable,fable,,8,200,0,3,6,0.368582,0.383142,0
filesystemexception,filesystemexception,,3,200,0,4,6,0.361237,0.373876,0
jdiframework,jdiframework,,3,200,0,2,6,0.35911,0.371072,0
mlvision,mlvision,,13,200,0,8,6,0.357769,0.369759,0
system.web.ui.webcontrols,system.web.ui.webcontrols,,8,200,0,7,6,0.359687,0.372283,0
writer-monad,writer-monad,,2,200,0,1,7,0.255956,0.258705,0
validator.js,validator.js,,1,200,0,4,6,0.37021,0.385023,0
recent-file-list,recent-file-list,,8,200,0,1,6,0.353486,0.364153,0
ofx,ofx,,3,200,0,6,5,0.411987,0.429947,0
superobject,superobject,,9,200,0,3,6,0.341604,0.347753,0
anychart-8.2,anychart-8.2,,1,200,0,7,6,0.368062,0.382609,0
binomial-theorem,binomial-theorem,,0,200,0,4,5,0.37194,0.386621,0
configsection,configsection,,8,200,0,5,5,0.386611,0.403589,0
nvblas,nvblas,,9,200,0,3,6,0.350478,0.35989,0
wildfly-cluster,wildfly-cluster,,3,200,0,1,6,0.35911,0.371072,0
symengine,symengine,,0,200,0,2,5,0.366082,0.379343,0
directory-upload,directory-upload,,1,200,0,5,6,0.367428,0.381803,0
redux-logger,redux-logger,,1,200,0,4,6,0.364264,0.377835,0
windows-controls,windows-controls,,8,200,0,2,6,0.353486,0.364153,0
css-doodle,css-doodle,,1,200,0,7,6,0.352081,0.362066,0
paysafe,paysafe,,4,200,0,4,6,0.364377,0.378012,0
swashbuckle.examples,swashbuckle.examples,,8,200,0,4,6,0.353779,0.364597,0
soaphttpclientprotocol,soaphttpclientprotocol,,3,200,0,4,6,0.377412,0.393525,0
koa-bodyparser,koa-bodyparser,,1,200,0,3,6,0.369714,0.384473,0
styleddocument,styleddocument,,3,200,0,4,6,0.35911,0.371072,0
unqualified-name,unqualified-name,,9,200,0,4,6,0.343931,0.350856,0
tinyalsa,tinyalsa,,3,200,0,3,6,0.348993,0.357959,0
fetchmail,fetchmail,,4,200,0,1,5,0.366082,0.379343,0
ocrspace-ocr-api,ocrspace-ocr-api,,4,200,0,3,6,0.350582,0.359996,0.23449
cmsmadesimple,cmsmadesimple,,4,200,0,2,6,0.345195,0.352748,0
clbeacon,clbeacon,,13,200,0,3,6,0.344158,0.351317,0
activetcl,activetcl,,3,200,0,1,6,0.35911,0.371072,0
angular2-material,angular2-material,,1,200,0,4,6,0.341182,0.347256,0
2d-context-api,2d-context-api,,1,200,0,7,6,0.368901,0.383692,0
grimport,grimport,,0,200,0,4,6,0.33794,0.342744,0
greta,greta,,0,200,0,5,6,0.338013,0.342922,0
pick,pick,,4,200,0,4,6,0.363925,0.377355,97.023534
microsoft-documentation,microsoft-documentation,,8,200,0,2,6,0.357469,0.369283,0
altium-designer,altium-designer,,9,200,0,2,6,0.362436,0.37535,0
hardware-id,hardware-id,,9,200,0,2,5,0.384805,0.401441,0
microsoft.extensions.hosting,microsoft.extensions.hosting,,8,200,0,4,6,0.353486,0.364153,0
ember-intl,ember-intl,,1,200,0,1,6,0.362408,0.375438,0
lindo,lindo,,0,200,0,1,6,0.334688,0.338101,0
supertab,supertab,,1,200,0,1,6,0.341157,0.347149,0
durability,durability,,3,200,0,1,6,0.337381,0.34186,0
frequency-domain,frequency-domain,,0,200,0,2,5,0.366826,0.380284,0
jtextcomponent,jtextcomponent,,3,200,0,4,6,0.35911,0.371072,0
mkclusterannotation,mkclusterannotation,,13,200,0,5,6,0.344158,0.351317,0
alternation,alternation,,0,200,0,5,6,0.364405,0.377923,0
webpack-bundle,webpack-bundle,,1,200,0,6,6,0.370297,0.385307,8.188396
skype4py,skype4py,,8,200,0,4,5,0.367947,0.381715,0.439636
cakephp-2.4,cakephp-2.4,,4,200,0,1,7,0.274722,0.280913,0
amethyst,amethyst,,9,200,0,1,6,0.33833,0.342978,0
cocos2d-x-3.17,cocos2d-x-3.17,,9,200,0,4,6,0.343981,0.350998,57.98685
sbt-scalaxb,sbt-scalaxb,,2,200,0,1,6,0.335501,0.339038,0
teavm,teavm,,3,200,0,1,6,0.35911,0.371072,0
qnames,qnames,,3,200,0,4,6,0.361265,0.373841,0
file-header,file-header,,9,200,0,4,5,0.384363,0.400891,0
spring-mobile,spring-mobile,,3,200,0,6,6,0.360627,0.373166,0
phpxlsxwriter,phpxlsxwriter,,4,200,0,6,6,0.347546,0.355914,0
yellow,yellow,,1,200,0,3,6,0.373984,0.389258,0
nlog.config,nlog.config,,8,200,0,3,6,0.353779,0.364597,0
jsonapi-rails,jsonapi-rails,,12,200,0,4,6,0.344183,0.351587,0
angular-moviemasher,angular-moviemasher,,1,200,0,10,6,0.353699,0.36432,0
moviemasher,moviemasher,,1,200,0,10,6,0.353699,0.36432,0
zend-log,zend-log,,4,200,0,2,6,0.348682,0.357352,0
